Simulacion,Spot_Futuro
23423,3748.602063610763
23424,3666.6794367046778
23425,3697.171849967806
23426,3706.60207812465
23427,3671.5414990704303
23428,3724.5534351864203
23429,3682.574317333822
23430,3708.6188702256645
23431,3676.5230047990813
23432,3700.6596272772244
23433,3664.922541435837
23434,3711.984070362361
23435,3664.6001854756405
23436,3656.2646192671727
23437,3698.4658537030596
23438,3693.4177929246207
23439,3716.1811050720366
23440,3661.2729949845684
23441,3652.5566237618173
23442,3725.4759622625984
23443,3741.036374776007
23444,3690.7616789545314
23445,3701.008860139614
23446,3697.8452662768395
23447,3720.1828859455636
23448,3659.0841406859704
23449,3686.236918712475
23450,3689.089705245161
23451,3695.5987720566345
23452,3722.644553871688
23453,3712.0265312279853
23454,3676.514153689631
23455,3688.186229124655
23456,3637.8728754947065
23457,3681.0736900601896
23458,3711.104123157762
23459,3741.812696653709
23460,3708.687057405517
23461,3686.0648881025863
23462,3725.131775875674
23463,3644.894754849638
23464,3702.337225495029
23465,3677.9940941555406
23466,3676.7152383318135
23467,3724.6947294505608
23468,3683.9119751263006
23469,3667.2492640023625
23470,3632.6001307033675
23471,3757.0656423048495
23472,3669.362358100903
23473,3713.4741812295556
23474,3679.2749160389017
23475,3688.1875676560294
23476,3681.5683906786626
23477,3696.056257325583
23478,3673.5841366246764
23479,3703.436601156497
23480,3629.300879017592
23481,3661.499049078447
23482,3692.0387579479034
23483,3649.814845210734
23484,3703.2064063881207
23485,3695.9875916609744
23486,3692.413166494443
23487,3650.018608712847
23488,3656.3049813773587
23489,3712.9546374044476
23490,3720.803510831737
23491,3685.446902040848
23492,3699.3415059127533
23493,3663.2162836223506
23494,3703.11922945763
23495,3654.5984691904623
23496,3661.3497467040547
23497,3669.379556382777
23498,3642.222361174113
23499,3668.4596255584333
23500,3730.3113353424847
23501,3694.6792512009715
23502,3685.0898484729646
23503,3643.3621561644545
23504,3697.9547886560426
23505,3725.4858082092874
23506,3678.1806446867304
23507,3645.415927250685
23508,3693.9662443791617
23509,3658.3346258874467
23510,3716.750170942838
23511,3648.0996922502345
23512,3698.927058811034
23513,3694.3121578238915
23514,3669.6717243198264
23515,3672.003205567006
23516,3686.84553534642
23517,3671.8317520417986
23518,3700.428661925851
23519,3686.694968441126
23520,3669.328576867155
23521,3721.2108721236104
23522,3732.543776668571
23523,3723.060950032621
23524,3698.5441767833136
23525,3709.90080326084
23526,3705.1302698440204
23527,3682.6432031673526
23528,3686.4776303881317
23529,3680.4915430077285
23530,3653.817205174718
23531,3719.294277033083
23532,3634.7284532521862
23533,3687.8771519393927
23534,3705.861184935318
23535,3728.83231799973
23536,3724.9180975896484
23537,3712.4454787799755
23538,3678.621738477289
23539,3672.9008120647645
23540,3654.0146225031694
23541,3651.8021423709865
23542,3690.8047107261327
23543,3675.6530719585367
23544,3730.188101054623
23545,3688.7274476387743
23546,3662.652451938388
23547,3665.039458246395
23548,3676.6185901970753
23549,3720.109029655848
23550,3718.670045916538
23551,3685.4487960740744
23552,3710.5493668678346
23553,3687.16781163107
23554,3717.580101129497
23555,3682.4522658014303
23556,3725.272664383567
23557,3699.9107876847856
23558,3707.280161691625
23559,3703.2607748036344
23560,3672.0994732413114
23561,3707.3888291804587
23562,3675.2131558592523
23563,3672.7787392989935
23564,3735.3670424202905
23565,3706.196763510911
23566,3680.5136540709395
23567,3712.91156756378
23568,3683.7546641765134
23569,3691.057752989088
23570,3708.896103090797
23571,3664.8841840338537
23572,3667.6824323313103
23573,3701.1543999233286
23574,3695.067398234128
23575,3685.5103695711996
23576,3711.267100118404
23577,3681.1575370399937
23578,3728.9317622786075
23579,3665.6180102045682
23580,3699.799077838836
23581,3685.8537236233606
23582,3731.621461129268
23583,3657.382724919265
23584,3679.886712641105
23585,3686.444405321635
23586,3678.20939421843
23587,3719.398317129759
23588,3673.5422961959634
23589,3680.9059178228167
23590,3657.980076052195
23591,3662.311550469141
23592,3661.7141574862735
23593,3678.190886494404
23594,3690.810698718875
23595,3669.2972450735697
23596,3670.4121456406856
23597,3648.034375084141
23598,3675.5654253992175
23599,3673.013880736173
23600,3717.027456001064
23601,3652.3642902137276
23602,3702.200902790666
23603,3674.524359936825
23604,3691.4018843093654
23605,3664.2769130985575
23606,3687.888339037512
23607,3650.679291048711
23608,3680.8798963575127
23609,3654.110262853052
23610,3663.203609448344
23611,3664.821719037904
23612,3619.8549445230174
23613,3718.5286817687106
23614,3698.8561700257605
23615,3676.9295607135905
23616,3650.76747743878
23617,3712.8287161573817
23618,3675.0392394213213
23619,3655.234798081084
23620,3685.2417820248174
23621,3661.461223488069
23622,3638.903750559009
23623,3695.8591854588267
23624,3703.9470100982026
23625,3742.4736429728086
23626,3726.2930002906346
23627,3648.9382485682017
23628,3732.96233819084
23629,3671.140138257791
23630,3694.9509803549226
23631,3696.608108795884
23632,3660.034629406372
23633,3692.40050771283
23634,3712.8651689973362
23635,3698.3046835097693
23636,3635.6771551937813
23637,3710.0721857960093
23638,3693.3264487967485
23639,3646.999238530635
23640,3692.731909970946
23641,3660.5564023131365
23642,3645.225318264017
23643,3683.2956916715316
23644,3670.281640711833
23645,3660.151685130975
23646,3677.262785339907
23647,3689.452068912396
23648,3720.93734518902
23649,3659.3245723963373
23650,3641.404728898198
23651,3712.9454372609716
23652,3647.1208801305693
23653,3689.821385918192
23654,3688.7194510885142
23655,3679.6195933602617
23656,3706.326700502334
23657,3690.6397366593446
23658,3743.18458822522
23659,3719.502687356484
23660,3720.34493963463
23661,3696.319059223088
23662,3659.3359565659403
23663,3694.3847489835125
23664,3673.1532788531026
23665,3702.209070257788
23666,3706.132338579418
23667,3716.977295989126
23668,3657.102930197302
23669,3732.9260607868096
23670,3712.204019823554
23671,3694.8535187439556
23672,3705.8386410651156
23673,3691.0715088668217
23674,3668.697191187061
23675,3716.555445506336
23676,3635.2599177932134
23677,3708.954054335894
23678,3664.914253553949
23679,3647.880647353717
23680,3705.422656632861
23681,3702.673551620112
23682,3727.26512347583
23683,3702.627893267238
23684,3643.4975775983535
23685,3650.5610004482924
23686,3724.7862338747555
23687,3713.903120559307
23688,3680.1874712683198
23689,3695.8433418075924
23690,3700.563117436003
23691,3676.063867565201
23692,3701.044748222117
23693,3686.2977898123586
23694,3695.363167971848
23695,3706.6463564280552
23696,3714.2799685637456
23697,3683.2519937437855
23698,3698.653898498054
23699,3724.6836867685993
23700,3694.855650405985
23701,3720.4897560470176
23702,3679.734998772001
23703,3701.9921836463077
23704,3707.8919705236303
23705,3636.4328514981935
23706,3721.9541684106384
23707,3697.3907733033802
23708,3695.3222485470255
23709,3722.5527570804675
23710,3676.6304181786627
23711,3709.5123398714854
23712,3680.827348327635
23713,3699.0631580661084
23714,3681.2825531006765
23715,3738.507651455922
23716,3665.7786688877895
23717,3683.006135128508
23718,3673.6961870835667
23719,3693.7311102570843
23720,3670.4222433233176
23721,3681.6086510333166
23722,3694.0489452168267
23723,3713.2475399052983
23724,3741.13034865732
23725,3644.6296947672704
23726,3661.1053016145224
23727,3672.5356131566377
23728,3670.8623752699955
23729,3668.7029178144103
23730,3715.3623162781214
23731,3660.0741006609346
23732,3675.5388770035465
23733,3684.2697930933396
23734,3653.7717675578174
23735,3612.2989143014956
23736,3628.8616647228473
23737,3657.8037190054033
23738,3690.264945778619
23739,3716.4328828635116
23740,3726.5525274174065
23741,3728.720365622597
23742,3708.487714121722
23743,3633.7261842281323
23744,3723.6421534274227
23745,3644.851527425482
23746,3678.147571127734
23747,3668.7966536238996
23748,3705.078610025507
23749,3693.9442645587433
23750,3711.628283283143
23751,3718.468106273548
23752,3695.34959876709
23753,3702.5123554942165
23754,3727.633700220386
23755,3696.066558235917
23756,3689.9953569619884
23757,3661.9745716188177
23758,3729.157320331203
23759,3689.849908208137
23760,3666.0926063662523
23761,3757.6290351510293
23762,3647.9380615941336
23763,3707.8996915830667
23764,3694.7403478353203
23765,3638.680378983769
23766,3691.35632606841
23767,3678.6756098750725
23768,3698.3959949033533
23769,3671.696285120914
23770,3648.5669056795423
23771,3664.6216409172325
23772,3697.7436100743594
23773,3684.2154722443615
23774,3651.1144842623166
23775,3717.4268741839064
23776,3704.458323460665
23777,3709.427630092749
23778,3687.900190896846
23779,3736.3838362485403
23780,3629.320179937899
23781,3679.9175118471985
23782,3718.87963328584
23783,3675.376290429381
23784,3671.6936198549906
23785,3671.3751987096684
23786,3683.116274752564
23787,3740.383328113593
23788,3707.4964579850166
23789,3684.7751909976887
23790,3691.9149751615164
23791,3717.843811678082
23792,3689.009689761982
23793,3670.7968555264383
23794,3693.249488913996
23795,3684.378040208828
23796,3704.4685718015003
23797,3681.2114558458297
23798,3711.832958981117
23799,3692.996219606477
23800,3701.960610021286
23801,3688.237388710213
23802,3720.3542449780825
23803,3728.178626397628
23804,3692.0933130923268
23805,3680.74498731899
23806,3646.1628346534344
23807,3717.138632530031
23808,3679.3315493234745
23809,3661.725643697423
23810,3694.6163319269303
23811,3689.803608829825
23812,3689.2340386663377
23813,3640.621828120583
23814,3696.5306942789043
23815,3702.6500400210393
23816,3622.3273201091165
23817,3697.565544863511
23818,3688.8955687719226
23819,3724.62662509844
23820,3713.105488682424
23821,3674.9042242064793
23822,3713.6217503684784
23823,3642.952486179817
23824,3624.999866634899
23825,3682.244868053048
23826,3673.5611381874332
23827,3662.9649139272656
23828,3697.102785772412
23829,3737.4628071115226
23830,3670.145672482705
23831,3680.28844491662
23832,3693.6944677210777
23833,3720.2469538546634
23834,3712.6864722110226
23835,3738.229742772477
23836,3724.1957983051275
23837,3700.4082160638936
23838,3677.699450268164
23839,3730.17634156589
23840,3683.8070992083913
23841,3700.096372775547
23842,3685.935848676934
23843,3676.301355694397
23844,3646.3690782180897
23845,3726.577059792323
23846,3682.6883157697757
23847,3697.948543652167
23848,3670.962071141533
23849,3680.699064715295
23850,3686.847864957227
23851,3679.352249668328
23852,3676.4589154915348
23853,3721.2774373794346
23854,3680.6266717205904
23855,3666.2291948584952
23856,3717.7698708395087
23857,3726.3982412428322
23858,3714.0066784217997
23859,3605.720926353649
23860,3694.462462952696
23861,3640.6443296586485
23862,3756.712996357394
23863,3713.4701768698146
23864,3675.8409584213
23865,3673.9590754960677
23866,3683.0397579176897
23867,3704.108599431092
23868,3720.6855205060633
23869,3654.241380602464
23870,3658.383374086751
23871,3699.592275247041
23872,3677.5850818955046
23873,3684.8224462652756
23874,3704.256583677493
23875,3716.4232482283883
23876,3697.8259853915456
23877,3674.4373030793513
23878,3720.416157709077
23879,3686.909551242531
23880,3677.7426764763372
23881,3689.2874878261105
23882,3659.8078748462394
23883,3705.7420957054396
23884,3729.1106562655764
23885,3668.8238793175374
23886,3699.4824944549523
23887,3676.0338623093535
23888,3647.814429616093
23889,3692.6953647891382
23890,3664.678768748822
23891,3610.8866985385857
23892,3699.370467259974
23893,3701.00648811928
23894,3675.9780713711652
23895,3688.026248958514
23896,3719.327506124665
23897,3696.8524970668195
23898,3679.71105159528
23899,3711.95944393751
23900,3648.956914717942
23901,3676.060498279718
23902,3655.2419031047866
23903,3700.435260720591
23904,3675.603687738652
23905,3653.5447140325605
23906,3661.077337224823
23907,3633.372955948192
23908,3700.2961999972745
23909,3668.8707659220977
23910,3682.539701510325
23911,3654.3731716401912
23912,3687.4379130082752
23913,3715.506538444494
23914,3697.467833336717
23915,3704.6076450673063
23916,3734.499494027442
23917,3685.7152352735575
23918,3698.9214251352887
23919,3704.5405266860407
23920,3682.9969089202636
23921,3697.5052444894645
23922,3680.8058760850513
23923,3694.5333572389645
23924,3698.0811980340704
23925,3683.34224855336
23926,3694.1588901321124
23927,3660.2974195430234
23928,3726.191376491656
23929,3654.6016545987372
23930,3685.97041439387
23931,3670.9469937364643
23932,3682.7672382528785
23933,3685.7159678666562
23934,3688.889121948538
23935,3667.7264629186925
23936,3679.634116301086
23937,3733.363860115932
23938,3711.8533919739493
23939,3630.6738344512305
23940,3649.6584911886243
23941,3733.011023888249
23942,3632.68302181161
23943,3713.2080448372985
23944,3698.534233904619
23945,3713.525857654624
23946,3706.0902034376727
23947,3662.272128879574
23948,3682.7591386271097
23949,3704.386690753843
23950,3684.501994279255
23951,3716.4645189180196
23952,3682.7882299395305
23953,3685.5259467961514
23954,3653.1808126103765
23955,3657.33259260811
23956,3695.21310133447
23957,3691.1210236888846
23958,3720.576988392302
23959,3648.748018378851
23960,3634.0403366807304
23961,3706.8648986763133
23962,3690.4704499378126
23963,3695.966699698638
23964,3648.281225580096
23965,3684.9553605247725
23966,3703.042413870363
23967,3655.88368621395
23968,3697.8472895231653
23969,3732.6181230650923
23970,3728.603884286229
23971,3688.521860507245
23972,3696.5243200522896
23973,3723.4918493916934
23974,3694.8171981188516
23975,3656.9047261203823
23976,3701.910084791116
23977,3685.5127815825563
23978,3730.0518724744406
23979,3720.0447107526466
23980,3668.2593353836537
23981,3743.723558750668
23982,3678.632016448638
23983,3693.8191431084215
23984,3716.0032413169583
23985,3723.4806231205207
23986,3684.119802805898
23987,3666.2771001709325
23988,3661.7066856764714
23989,3700.4755073358288
23990,3714.460833378277
23991,3735.2120000027867
23992,3684.963618475683
23993,3686.4725082751097
23994,3701.5370431698484
23995,3680.7851479924743
23996,3671.498702936848
23997,3639.5033272103396
23998,3716.023308908975
23999,3709.0414633032924
24000,3661.470745150335
24001,3725.9988695477837
24002,3693.480511973999
24003,3703.6657866461273
24004,3711.780912161252
24005,3685.513242708761
24006,3670.5242209204757
24007,3696.962835901439
24008,3712.6822279573234
24009,3714.1433135612683
24010,3688.434779593879
24011,3681.616178216523
24012,3722.193186857428
24013,3731.484956086635
24014,3728.7050718378864
24015,3711.235583149227
24016,3659.814684265057
24017,3685.6934648655206
24018,3696.471087069984
24019,3686.030094750161
24020,3690.151633749147
24021,3726.4759926665997
24022,3736.1293993064232
24023,3691.291553916018
24024,3687.2799322251963
24025,3640.62468773048
24026,3681.431243803804
24027,3698.452923360736
24028,3706.2761194632844
24029,3671.520176818817
24030,3693.597391815522
24031,3699.500225661279
24032,3708.5436874229836
24033,3668.352265698224
24034,3695.51363944805
24035,3708.5481997409192
24036,3677.9051419067546
24037,3635.737133331461
24038,3731.649756988425
24039,3664.590802922126
24040,3666.60891442847
24041,3722.7779394364393
24042,3682.196671029671
24043,3665.520272213008
24044,3667.4628356802195
24045,3691.193984167673
24046,3692.7165173071285
24047,3644.2320261144114
24048,3696.6807783842114
24049,3700.051340566295
24050,3642.5381559910775
24051,3781.155022291645
24052,3655.570181884598
24053,3661.74375141207
24054,3702.828334154986
24055,3680.3832122052404
24056,3694.7769222088355
24057,3680.925511579366
24058,3704.403304511345
24059,3694.8582557975424
24060,3668.2240758238067
24061,3670.4085839563068
24062,3680.858640850757
24063,3706.336299558279
24064,3702.3594043668654
24065,3693.298061728221
24066,3647.3682326461953
24067,3740.696195920356
24068,3672.188573154016
24069,3654.8939532563077
24070,3683.206553277204
24071,3614.775856382531
24072,3649.276411024165
24073,3642.709902382972
24074,3740.7430164838456
24075,3698.320705015517
24076,3692.690854680874
24077,3681.632322171899
24078,3697.4344772871123
24079,3751.762512651621
24080,3761.4525249969333
24081,3703.023526674041
24082,3701.69480170069
24083,3741.5426764368767
24084,3709.293418830422
24085,3713.6635139614277
24086,3681.502184640554
24087,3697.4945232264186
24088,3697.680391441755
24089,3673.7846325878036
24090,3666.701689315913
24091,3630.533707737472
24092,3716.3085756236705
24093,3697.6822971959937
24094,3692.749943180881
24095,3747.2775362095267
24096,3674.9036471388436
24097,3671.4611880935827
24098,3713.6363159241323
24099,3702.140097849945
24100,3709.7838182447376
24101,3713.578030244532
24102,3702.0618403992876
24103,3668.598803678162
24104,3689.8820774988426
24105,3670.723328759327
24106,3697.7930017753406
24107,3682.7632985915584
24108,3644.300183661352
24109,3680.9951477373493
24110,3691.880219545899
24111,3699.699905489979
24112,3661.181632055941
24113,3697.1058855414344
24114,3697.709166523607
24115,3728.0167894084366
24116,3672.0334363511465
24117,3703.6805520113767
24118,3659.61196893995
24119,3692.5560733756815
24120,3687.728767237951
24121,3678.0084295514325
24122,3641.05269953957
24123,3692.2062280714135
24124,3719.581392797967
24125,3656.86911965971
24126,3683.887240768622
24127,3669.9979832745344
24128,3665.2974243571625
24129,3713.982283765323
24130,3694.7059625399306
24131,3659.4946323687964
24132,3683.738443896881
24133,3686.0337201197276
24134,3727.5469385167103
24135,3725.703762357007
24136,3717.668994613447
24137,3739.9449105279928
24138,3677.6981753855493
24139,3681.0543701053393
24140,3728.4334630503017
24141,3686.720733800117
24142,3659.9469877705574
24143,3730.094827732881
24144,3725.4939083127892
24145,3658.2683787766814
24146,3697.112399155775
24147,3679.852520278024
24148,3684.85519267015
24149,3750.023751200796
24150,3683.914504371505
24151,3690.134339921654
24152,3706.0871216588916
24153,3669.2165756479735
24154,3657.64032817628
24155,3729.474059689337
24156,3721.2247039057597
24157,3693.06069083027
24158,3710.9110339186045
24159,3688.3776512961235
24160,3675.0029893884666
24161,3636.3924955320363
24162,3620.3514073411643
24163,3709.3762407837007
24164,3686.9032121347595
24165,3721.52034169052
24166,3630.359827718582
24167,3652.6707342391223
24168,3653.687203963113
24169,3675.754611723867
24170,3719.066368567705
24171,3664.818325119833
24172,3660.511200707389
24173,3685.487758946657
24174,3726.890142076947
24175,3703.0906782565703
24176,3670.23487295463
24177,3715.39620809573
24178,3686.2693344670033
24179,3707.947719141706
24180,3657.6649220664094
24181,3650.7112674530927
24182,3672.019098777615
24183,3666.6595402041316
24184,3764.7969990765123
24185,3711.540357736068
24186,3699.4142578562187
24187,3663.068588968191
24188,3661.922395516302
24189,3669.6683898531915
24190,3722.8157091702246
24191,3699.4947780097827
24192,3691.235521554897
24193,3667.0878864876645
24194,3713.9375599946075
24195,3701.6146766760708
24196,3648.050904991805
24197,3651.982334632994
24198,3662.067162191874
24199,3686.1007432690185
24200,3660.8670070991648
24201,3719.609830860005
24202,3690.110823680675
24203,3708.1387532728154
24204,3685.341130946499
24205,3742.4227121563486
24206,3678.012955774878
24207,3735.77068504866
24208,3662.5984182660154
24209,3679.714444283022
24210,3695.9769126786923
24211,3695.717375575985
24212,3675.7050800073
24213,3674.9643230925362
24214,3703.7986365215156
24215,3715.1279987510875
24216,3650.0586164376823
24217,3707.318344737776
24218,3695.3740781860824
24219,3699.7604012153033
24220,3653.5495064724178
24221,3691.154691015425
24222,3693.632650648323
24223,3671.8772047889865
24224,3667.1813415151087
24225,3654.661515257724
24226,3667.8196999544502
24227,3671.2656791970603
24228,3702.4752006469876
24229,3689.806075525846
24230,3681.0691887525577
24231,3667.366182830358
24232,3698.6958801254304
24233,3723.3644411431806
24234,3692.2131129456398
24235,3694.4456761109373
24236,3738.85928327489
24237,3697.205144753707
24238,3667.4019760379883
24239,3750.4790154845527
24240,3672.47925758498
24241,3686.5758079218945
24242,3696.1927354378563
24243,3711.2682354991707
24244,3679.735447879145
24245,3655.2377179301125
24246,3698.653179994958
24247,3680.067464054742
24248,3668.4265356905066
24249,3706.193758310493
24250,3723.6589458762137
24251,3690.7429548738087
24252,3680.0545960232407
24253,3679.1673903691158
24254,3650.79205252753
24255,3686.5924579324314
24256,3661.567154852478
24257,3662.517979762619
24258,3688.450589454608
24259,3710.803637911565
24260,3692.021362722836
24261,3744.601964359965
24262,3658.773992106487
24263,3657.764670024137
24264,3729.6508374884343
24265,3702.836607716671
24266,3689.170405370968
24267,3708.1261176709277
24268,3687.6010174612143
24269,3683.521129675098
24270,3695.522432255438
24271,3644.42034631309
24272,3682.7187554933635
24273,3717.457409069488
24274,3704.3292971936175
24275,3712.917008651117
24276,3685.8967010509323
24277,3734.5291272204454
24278,3703.432803640183
24279,3688.782047448375
24280,3731.2580807412023
24281,3713.6974136051094
24282,3692.091074932018
24283,3702.604999254448
24284,3720.9903681007845
24285,3653.0141812084157
24286,3699.2366656651757
24287,3718.618672819788
24288,3726.0173340988035
24289,3685.9455856117706
24290,3674.045314702245
24291,3681.8306502706696
24292,3716.597107363362
24293,3687.574657210359
24294,3745.020313717656
24295,3710.3151069146184
24296,3668.4327024564495
24297,3651.5929693206904
24298,3711.4617129974536
24299,3702.513080811106
24300,3629.3676138802866
24301,3697.3094349263965
24302,3682.455655683524
24303,3707.1234652095336
24304,3699.691220677794
24305,3688.333528536637
24306,3763.3616099662354
24307,3716.657104453736
24308,3697.653435488201
24309,3644.165129938666
24310,3692.681332314413
24311,3679.0278092794247
24312,3683.3642979961605
24313,3695.80827607052
24314,3699.604580511665
24315,3700.6327378893993
24316,3685.568970819332
24317,3673.7741928842042
24318,3694.797841064956
24319,3716.1419410527874
24320,3696.3825798204502
24321,3648.7269763833633
24322,3684.686994783175
24323,3703.2905109056323
24324,3695.1964231667534
24325,3693.261835395605
24326,3643.236180755664
24327,3711.165608711426
24328,3712.197371819831
24329,3696.6478509928234
24330,3682.6270579213797
24331,3674.6463765901576
24332,3654.3561007709154
24333,3654.8280144885553
24334,3705.346305521664
24335,3746.195741445248
24336,3682.0361096467623
24337,3688.0040348330695
24338,3668.2762395706104
24339,3664.797657750648
24340,3657.1776324218417
24341,3650.4903012660516
24342,3691.2107599998535
24343,3722.752592606262
24344,3680.8682289871635
24345,3711.4309441101273
24346,3684.190835573181
24347,3691.6269226293107
24348,3681.3449117694117
24349,3741.672729685498
24350,3693.693946665235
24351,3667.9766388774588
24352,3648.371823869991
24353,3743.314925712444
24354,3584.9396599730667
24355,3675.88579008227
24356,3673.739254304512
24357,3664.464365091142
24358,3696.7046164336525
24359,3705.6175282579775
24360,3740.1335431706225
24361,3694.8690913242326
24362,3661.7001148468876
24363,3726.363922974062
24364,3673.37444347403
24365,3646.3083263165136
24366,3728.5820989668014
24367,3734.836639239704
24368,3671.9069435849824
24369,3674.298620477553
24370,3697.2391694328467
24371,3697.2494658386113
24372,3694.385689350099
24373,3704.314134630059
24374,3686.9984702452134
24375,3708.2099840908927
24376,3717.475132142744
24377,3761.5808066865684
24378,3709.231277326894
24379,3715.4501746719748
24380,3681.931448280668
24381,3706.7144925963003
24382,3752.439884340539
24383,3690.5656847522855
24384,3641.462872145787
24385,3693.089477219279
24386,3666.4530895754338
24387,3667.016059234279
24388,3668.8867108813442
24389,3651.6572336256017
24390,3706.471221742276
24391,3680.1659013312437
24392,3719.8048968649296
24393,3714.9007955959164
24394,3681.146931222736
24395,3679.908753306218
24396,3689.549518173186
24397,3732.52851876427
24398,3695.0110017913835
24399,3732.18749269756
24400,3731.2626655460454
24401,3627.630548725671
24402,3637.234634370519
24403,3667.5312110472523
24404,3675.1868652180633
24405,3680.430289188755
24406,3704.9996221112497
24407,3642.9491312841938
24408,3704.2718825279826
24409,3636.0943099592364
24410,3661.4941354152616
24411,3745.451714626239
24412,3670.8023322998656
24413,3712.765786689163
24414,3617.1768726913665
24415,3678.262144912662
24416,3694.2589519280846
24417,3677.497104758179
24418,3705.2651176990207
24419,3704.418088162672
24420,3692.021703754228
24421,3693.667434853587
24422,3705.567324230895
24423,3657.0803030928855
24424,3713.54547089465
24425,3694.4384287437406
24426,3696.803449552915
24427,3670.3083677188747
24428,3640.2156433552063
24429,3694.9204107773867
24430,3697.5552904165365
24431,3687.7543094662656
24432,3678.193785701808
24433,3689.7830068939597
24434,3688.6675886063385
24435,3687.455077179227
24436,3675.4679059337213
24437,3694.3292988080248
24438,3721.131305433697
24439,3697.838678008539
24440,3708.639523657157
24441,3670.2839669116897
24442,3729.648492367413
24443,3735.095147997075
24444,3640.7730198221543
24445,3664.4225216153477
24446,3692.846369730243
24447,3694.577424275859
24448,3678.7364753234847
24449,3674.227826012019
24450,3695.553837697627
24451,3679.4967150356256
24452,3745.0640907336146
24453,3707.993583339146
24454,3693.821832145858
24455,3687.40018193142
24456,3670.5021294494913
24457,3662.1730544902957
24458,3687.97316004298
24459,3649.347206334717
24460,3660.9460187612967
24461,3684.3941904125745
24462,3664.9613091013243
24463,3683.0014707671453
24464,3703.6032422847243
24465,3683.5862185937017
24466,3746.4088917280374
24467,3675.8433080534774
24468,3712.078903414863
24469,3622.722873252271
24470,3682.8387272674827
24471,3691.16505248537
24472,3699.5622471138204
24473,3698.5338847102544
24474,3688.004507446607
24475,3683.069010028011
24476,3677.7147114099444
24477,3697.3618758809203
24478,3658.9889030599725
24479,3715.6977564231124
24480,3700.658102695363
24481,3663.93864703132
24482,3650.8759934684053
24483,3679.440505028622
24484,3661.7944698209826
24485,3649.309359446409
24486,3669.0898945804493
24487,3705.308867247797
24488,3710.5742714575117
24489,3693.6776278015413
24490,3705.9823104485927
24491,3704.9786083315585
24492,3689.8169511827405
24493,3701.482535137922
24494,3706.3435789660534
24495,3693.7652057881105
24496,3683.3373059095975
24497,3707.889409013094
24498,3719.310344709322
24499,3709.034749152724
24500,3686.2471801332317
24501,3731.4541256328566
24502,3716.0436048426914
24503,3659.637385356886
24504,3689.7567785693313
24505,3693.7183518466304
24506,3696.9243258900415
24507,3724.6990482928127
24508,3682.719185898633
24509,3701.981074768517
24510,3709.7149349118345
24511,3699.8081882345564
24512,3686.7673244238217
24513,3669.7617717081494
24514,3663.9857722806155
24515,3725.0252187392484
24516,3666.525108506914
24517,3656.5676978535057
24518,3677.780735399433
24519,3739.087290776008
24520,3712.9075883054275
24521,3663.477720089403
24522,3665.835554785531
24523,3679.9590057818446
24524,3700.6796953037815
24525,3697.0144481322495
24526,3694.561684903508
24527,3661.1443304366358
24528,3682.7147315462003
24529,3671.8762775474565
24530,3697.8959935292346
24531,3691.2449028678357
24532,3718.697700644426
24533,3714.341783310907
24534,3732.880239808126
24535,3690.9624503737414
24536,3725.143708829899
24537,3724.484247956236
24538,3718.565361926739
24539,3658.007115404726
24540,3697.896190277956
24541,3678.2403443774438
24542,3688.6178517546873
24543,3685.5233045689392
24544,3677.9704950235773
24545,3712.621687666886
24546,3687.75468623372
24547,3714.4721408049213
24548,3682.9323121683624
24549,3710.639153908257
24550,3669.1881159581003
24551,3704.019358962634
24552,3678.390994245864
24553,3622.202863439774
24554,3712.1933655807766
24555,3713.3820605688957
24556,3663.197099021515
24557,3666.74619074891
24558,3725.99811218637
24559,3713.5258628642196
24560,3668.6262556673905
24561,3651.108820883438
24562,3669.537467200105
24563,3670.146775771065
24564,3677.311022845092
24565,3707.7612547395133
24566,3731.237310422039
24567,3719.2505851172323
24568,3604.2773866328625
24569,3651.279698865084
24570,3719.0822752266145
24571,3702.0602784090997
24572,3697.6161782597796
24573,3706.6400757908555
24574,3685.7488594511833
24575,3706.440541980333
24576,3680.6899798213153
24577,3689.733829625286
24578,3690.021270393531
24579,3721.6607721729592
24580,3663.1116991541417
24581,3718.2110368645067
24582,3630.5806504182283
24583,3681.437402508826
24584,3680.4212541430493
24585,3653.9809738229555
24586,3696.846663992572
24587,3642.4638948584125
24588,3700.7878890227285
24589,3708.384709523463
24590,3611.0421592306056
24591,3681.9773900918776
24592,3639.7092240026604
24593,3686.6785214280767
24594,3667.164835782033
24595,3692.83887799511
24596,3706.462838201261
24597,3724.8107815292
24598,3678.978470116883
24599,3643.0291893869535
24600,3721.4019008991095
24601,3666.1188726266932
24602,3619.918105021517
24603,3724.931238359558
24604,3662.4627951018606
24605,3669.863658387669
24606,3701.4966766930615
24607,3670.884564039466
24608,3686.067727790884
24609,3732.3119857262614
24610,3706.833914956346
24611,3736.355987930416
24612,3651.1405766754515
24613,3671.5312897353783
24614,3679.317710776352
24615,3712.997904535494
24616,3641.7454808603443
24617,3692.7913253607376
24618,3634.377430059843
24619,3711.9703268496337
24620,3690.416529173786
24621,3687.908324817539
24622,3660.086669375453
24623,3701.5680812981263
24624,3691.38576586144
24625,3697.193128415161
24626,3674.154230657123
24627,3729.514330255913
24628,3690.165554989395
24629,3723.166075271956
24630,3719.6363701991104
24631,3691.4848594587097
24632,3671.62121944981
24633,3716.9303918263827
24634,3671.987721141401
